Reset,left_occupied,left_angle,left_offset,left_size,left_width,left_length,left_has_pillar,right_occupied,right_angle,right_offset,right_size,right_width,right_length,right_has_pillar,goal_lane_index,goal_position_x,goal_position_y,goal_heading,controlled_x,controlled_y,controlled_width,controlled_length,step,done
Reset 5428,1,0.10128963098467603,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-5.1895201546602925,0.0,2.0,5.0,15,True
Reset 5429,1,0.0019792404556582266,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-2.2651347863848423,0.0,2.0,5.0,19,True
Reset 5430,0,0.0,0.0,0,0.0,0.0,1,1,0.04106293276854789,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-5.316997598336352,0.0,2.0,5.0,25,True
Reset 5431,0,0.0,0.0,0,0.0,0.0,1,1,-0.12601522915303254,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-6.725214377779797,0.0,2.0,5.0,25,True
Reset 5432,0,0.0,0.0,0,0.0,0.0,1,1,-0.011487723665682292,0.0,0,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-5.847340088742456,0.0,2.0,5.0,20,True
Reset 5433,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-3.6931716953007827,0.0,2.0,5.0,12,True
Reset 5434,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-8.776507283789984,0.0,2.0,5.0,24,True
Reset 5435,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.6233901907774957,0.0,2.0,5.0,23,True
Reset 5436,0,0.0,0.0,0,0.0,0.0,1,1,-0.0761917982829099,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-8.936020829842015,0.0,2.0,5.0,26,True
Reset 5437,1,0.1681126832993951,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-8.788504635703838,0.0,2.0,5.0,22,True
Reset 5438,1,0.15749694660691205,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-4.161768594884478,0.0,2.0,5.0,21,True
Reset 5439,1,0.0649290925181285,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-7.078543972166861,0.0,2.0,5.0,25,True
Reset 5440,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-2.3179516811692658,0.0,2.0,5.0,16,True
Reset 5441,0,0.0,0.0,0,0.0,0.0,0,1,-0.0033089156798336017,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.703002126751054,0.0,2.0,5.0,19,True
Reset 5442,0,0.0,0.0,0,0.0,0.0,0,1,0.08858265457625625,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.207190869431972,0.0,2.0,5.0,19,True
Reset 5443,0,0.0,0.0,0,0.0,0.0,0,1,0.1403507378149047,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-5.367287964065593,0.0,2.0,5.0,22,True
Reset 5444,0,0.0,0.0,0,0.0,0.0,1,1,-0.12068784084236284,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-4.465664950026725,0.0,2.0,5.0,24,True
Reset 5445,1,-0.140250320270221,0.0,1,2.0,5.0,1,1,-0.08437729559003038,0.0,0,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-4.2478989646413075,0.0,2.0,5.0,19,True
Reset 5446,0,0.0,0.0,0,0.0,0.0,0,1,-0.08417230872765735,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-8.292661901274045,0.0,2.0,5.0,23,True
Reset 5447,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-8.939689946827787,0.0,2.0,5.0,15,True
Reset 5448,1,-0.011300091868613693,0.0,1,2.0,5.0,1,1,-0.044128321533957404,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-4.882916105250221,0.0,2.0,5.0,20,True
Reset 5449,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-3.2072141772129283,0.0,2.0,5.0,24,True
Reset 5450,1,0.11536229657062602,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-3.43485062729206,0.0,2.0,5.0,21,True
Reset 5451,0,0.0,0.0,0,0.0,0.0,1,1,0.12740623872798684,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-7.338703625419183,0.0,2.0,5.0,14,True
Reset 5452,1,-0.11994298990419128,0.0,1,2.0,5.0,1,1,0.006404192765412153,0.0,2,2.0,5.5,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-5.282109762236157,0.0,2.0,5.0,20,True
Reset 5453,1,0.14202370441100154,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-4.863685866565286,0.0,2.0,5.0,24,True
Reset 5454,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-5.311268045526211,0.0,2.0,5.0,17,True
Reset 5455,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-8.897333555311931,0.0,2.0,5.0,26,True
Reset 5456,1,0.02949839397391374,0.0,0,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-2.7014229382014454,0.0,2.0,5.0,19,True
Reset 5457,1,0.12666322642036665,0.0,0,2.0,5.0,0,1,-0.04214315786096634,0.0,0,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-2.1571559294570575,0.0,2.0,5.0,20,True
Reset 5458,0,0.0,0.0,0,0.0,0.0,0,1,-0.1300597198179423,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-9.179911565056052,0.0,2.0,5.0,24,True
Reset 5459,1,0.160060416568784,0.0,0,2.0,5.0,0,1,0.16022073722313457,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-9.536073140632473,0.0,2.0,5.0,23,True
Reset 5460,0,0.0,0.0,0,0.0,0.0,0,1,-0.1576666309337429,0.0,0,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-4.339610725054131,0.0,2.0,5.0,17,True
Reset 5461,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-3.831147338424601,0.0,2.0,5.0,15,True
Reset 5462,0,0.0,0.0,0,0.0,0.0,0,1,0.12062269300639983,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-6.084794972015765,0.0,2.0,5.0,22,True
Reset 5463,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-7.713775745313238,0.0,2.0,5.0,18,True
Reset 5464,1,0.010068356068601014,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-2.0500012008821624,0.0,2.0,5.0,22,True
Reset 5465,0,0.0,0.0,0,0.0,0.0,1,1,0.1704868325142641,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.538837415814478,0.0,2.0,5.0,23,True
Reset 5466,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-3.6334528910904407,0.0,2.0,5.0,15,True
Reset 5467,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-2.3199194411130826,0.0,2.0,5.0,19,True
Reset 5468,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-6.383206649781092,0.0,2.0,5.0,14,True
Reset 5469,1,0.1127629670982675,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-8.018648590028803,0.0,2.0,5.0,17,True
Reset 5470,1,0.14855794260714883,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-5.468622577768165,0.0,2.0,5.0,17,True
Reset 5471,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-5.037801273488079,0.0,2.0,5.0,17,True
Reset 5472,1,-0.10738022229489474,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-6.104691113566224,0.0,2.0,5.0,18,True
Reset 5473,1,0.09573055003548636,0.0,0,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-3.8842824560472025,0.0,2.0,5.0,19,True
Reset 5474,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.70679503104006,0.0,2.0,5.0,23,True
Reset 5475,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-6.055366321266497,0.0,2.0,5.0,17,True
Reset 5476,1,0.01913173427210113,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-8.214189699470339,0.0,2.0,5.0,19,True
Reset 5477,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-2.6394742066110615,0.0,2.0,5.0,21,True
Reset 5478,1,-0.14462705696706046,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-3.6618612014716234,0.0,2.0,5.0,17,True
Reset 5479,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-5.166375549303508,0.0,2.0,5.0,15,True
Reset 5480,1,0.048006995616445725,0.0,2,2.0,5.5,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-7.062883233777933,0.0,2.0,5.0,18,True
Reset 5481,1,-0.16700897168793594,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-4.974681904150736,0.0,2.0,5.0,20,True
Reset 5482,0,0.0,0.0,0,0.0,0.0,1,1,-0.0408750725613829,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-9.564779944601582,0.0,2.0,5.0,21,True
Reset 5483,0,0.0,0.0,0,0.0,0.0,1,1,0.08505458451977699,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-7.113229068220253,0.0,2.0,5.0,20,True
Reset 5484,0,0.0,0.0,0,0.0,0.0,0,1,0.12674263071885994,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-7.042338782374607,0.0,2.0,5.0,18,True
Reset 5485,1,-0.061910308452542084,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-2.7923962532310123,0.0,2.0,5.0,17,True
Reset 5486,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.962639416493113,0.0,2.0,5.0,22,True
Reset 5487,0,0.0,0.0,0,0.0,0.0,1,1,-0.09360248768253987,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-9.612718768223774,0.0,2.0,5.0,27,True
Reset 5488,0,0.0,0.0,0,0.0,0.0,1,1,-0.07802812035633444,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-9.680668192213929,0.0,2.0,5.0,27,True
Reset 5489,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.900074126975512,0.0,2.0,5.0,22,True
Reset 5490,0,0.0,0.0,0,0.0,0.0,1,1,0.15954324233474093,0.0,2,2.0,5.5,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-5.9423899533335,0.0,2.0,5.0,20,True
Reset 5491,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-4.398974864732325,0.0,2.0,5.0,24,True
Reset 5492,1,0.0462275213360166,0.0,0,2.0,5.0,0,1,0.0652074178465234,0.0,2,2.0,5.5,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-3.3238511898209335,0.0,2.0,5.0,21,True
Reset 5493,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-5.469945948397455,0.0,2.0,5.0,17,True
Reset 5494,0,0.0,0.0,0,0.0,0.0,1,1,-0.1412479463098295,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-6.195782819142686,0.0,2.0,5.0,14,True
Reset 5495,1,-0.0010499301255317839,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-7.423713881600492,0.0,2.0,5.0,18,True
Reset 5496,1,0.018794589692861408,0.0,2,2.0,5.5,0,1,0.07463403741769858,0.0,0,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-4.373734158040088,0.0,2.0,5.0,17,True
Reset 5497,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-5.331542685870621,0.0,2.0,5.0,25,True
Reset 5498,0,0.0,0.0,0,0.0,0.0,1,1,0.11190554239381734,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-9.81151335463521,0.0,2.0,5.0,27,True
Reset 5499,1,-0.06235266910774517,0.0,0,2.0,5.0,0,1,-0.03635752980372775,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-9.90833144438417,0.0,2.0,5.0,20,True
Reset 5500,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-3.745601321739322,0.0,2.0,5.0,13,True
Reset 5501,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-9.987453584017274,0.0,2.0,5.0,27,True
Reset 5502,0,0.0,0.0,0,0.0,0.0,1,1,0.09343012628892211,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-9.633697940713258,0.0,2.0,5.0,21,True
Reset 5503,1,-0.1501813431785588,0.0,1,2.0,5.0,1,1,-0.15368976871679463,0.0,1,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-4.1996778915135256,0.0,2.0,5.0,20,True
Reset 5504,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-3.920101369296221,0.0,2.0,5.0,24,True
Reset 5505,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-4.6702292661212566,0.0,2.0,5.0,21,True
Reset 5506,0,0.0,0.0,0,0.0,0.0,1,1,0.021742134181159,0.0,1,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-4.235871873061778,0.0,2.0,5.0,24,True
Reset 5507,1,0.07580504291472945,0.0,1,2.0,5.0,0,1,0.0028885826422344607,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-3.150208678421813,0.0,2.0,5.0,21,True
Reset 5508,1,0.10544322707804787,0.0,0,2.0,5.0,0,1,0.08590890294673348,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-8.58444374659121,0.0,2.0,5.0,23,True
Reset 5509,0,0.0,0.0,0,0.0,0.0,1,1,-0.14089822425519927,0.0,1,2.0,5.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-4.432756596050758,0.0,2.0,5.0,19,True
Reset 5510,1,0.13480177279189354,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-9.251531168730907,0.0,2.0,5.0,26,True
Reset 5511,0,0.0,0.0,0,0.0,0.0,0,1,0.02565966070328929,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-6.1636777588185705,0.0,2.0,5.0,22,True
Reset 5512,0,0.0,0.0,0,0.0,0.0,0,1,-0.03338928070863467,0.0,1,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-6.577942572180203,0.0,2.0,5.0,22,True
Reset 5513,0,0.0,0.0,0,0.0,0.0,1,1,-0.07874863390711706,0.0,0,2.0,5.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-5.353833309844817,0.0,2.0,5.0,25,True
Reset 5514,1,0.10269789441845179,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-2.6423204746710445,0.0,2.0,5.0,16,True
Reset 5515,1,-0.16693393447766036,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-3.168143915231761,0.0,2.0,5.0,17,True
Reset 5516,1,0.05196969212695857,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-6.68463019206317,0.0,2.0,5.0,21,True
Reset 5517,1,0.17299611429639428,0.0,2,2.0,5.5,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-6.336091836467296,0.0,2.0,5.0,22,True
Reset 5518,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-2.237349260369082,0.0,2.0,5.0,23,True
Reset 5519,0,0.0,0.0,0,0.0,0.0,1,1,0.010995854043592379,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-4.8712324838915215,0.0,2.0,5.0,13,True
Reset 5520,1,0.07145129081723178,0.0,0,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-8.962244347196325,0.0,2.0,5.0,21,True
Reset 5521,1,-0.10586462093767102,0.0,0,2.0,5.0,0,1,-0.14757143642638093,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-8.312017145854913,0.0,2.0,5.0,19,True
Reset 5522,1,0.12222781250281689,0.0,2,2.0,5.5,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.308724163165043,0.0,2.0,5.0,23,True
Reset 5523,0,0.0,0.0,0,0.0,0.0,0,1,0.02169439999762468,0.0,0,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-6.411128732714013,0.0,2.0,5.0,16,True
Reset 5524,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-3.1762215211931455,0.0,2.0,5.0,12,True
Reset 5525,0,0.0,0.0,0,0.0,0.0,0,1,-0.13725499403027364,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-5.169017466169177,0.0,2.0,5.0,17,True
Reset 5526,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-7.2188204333869415,0.0,2.0,5.0,24,True
Reset 5527,0,0.0,0.0,0,0.0,0.0,0,1,-0.13844967755351179,0.0,1,2.0,5.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-5.575085262744409,0.0,2.0,5.0,16,True
Reset 5528,1,0.1019418713774991,0.0,1,2.0,5.0,0,1,0.09844384590560229,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-3.8668605891269916,0.0,2.0,5.0,21,True
Reset 5529,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-7.300693675702156,0.0,2.0,5.0,20,True
Reset 5530,0,0.0,0.0,0,0.0,0.0,0,1,-0.10374088516076041,0.0,0,2.0,5.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-2.310740517618674,0.0,2.0,5.0,21,True
Reset 5531,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-9.790806730165844,0.0,2.0,5.0,21,True
Reset 5532,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 5)",32.0,-14.0,-1.5707963267948966,-3.727905303208031,0.0,2.0,5.0,23,True
Reset 5533,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-6.037504400641226,0.0,2.0,5.0,16,True
Reset 5534,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 4)",26.0,14.0,1.5707963267948966,-7.425973275646802,0.0,2.0,5.0,26,True
Reset 5535,0,0.0,0.0,0,0.0,0.0,1,1,0.007142089665449269,0.0,1,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-5.369353738774182,0.0,2.0,5.0,13,True
Reset 5536,1,-0.11181256185560029,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-2.633414373755003,0.0,2.0,5.0,14,True
Reset 5537,0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-8.049846271826377,0.0,2.0,5.0,21,True
Reset 5538,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-2.8856915701701844,0.0,2.0,5.0,16,True
Reset 5539,1,-0.03356662415805389,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 4)",26.0,-14.0,-1.5707963267948966,-7.792415415500653,0.0,2.0,5.0,22,True
Reset 5540,0,0.0,0.0,0,0.0,0.0,1,1,-0.09677679726666488,0.0,0,2.0,5.0,0,"('b', 'c', 0)",2.0,-14.0,-1.5707963267948966,-2.9947652750949096,0.0,2.0,5.0,12,True
Reset 5541,1,-0.1505293167739874,0.0,0,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 1)",8.0,-14.0,-1.5707963267948966,-9.3421169122674,0.0,2.0,5.0,17,True
Reset 5542,1,0.02630633631888868,0.0,1,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-6.235572007037647,0.0,2.0,5.0,20,True
Reset 5543,0,0.0,0.0,0,0.0,0.0,0,1,0.15673255657286878,0.0,2,2.0,5.5,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.842847800928263,0.0,2.0,5.0,22,True
Reset 5544,1,0.06884404033952896,0.0,0,2.0,5.0,1,0,0.0,0.0,0,0.0,0.0,0,"('b', 'c', 3)",20.0,-14.0,-1.5707963267948966,-8.343901005609279,0.0,2.0,5.0,21,True
Reset 5545,1,0.018315250224573587,0.0,0,2.0,5.0,1,1,-0.018910167518165988,0.0,0,2.0,5.0,0,"('a', 'b', 2)",14.0,14.0,1.5707963267948966,-9.188028114789994,0.0,2.0,5.0,22,True
Reset 5546,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-2.1006662719091915,0.0,2.0,5.0,16,True
Reset 5547,0,0.0,0.0,0,0.0,0.0,0,1,0.10064293413918435,0.0,1,2.0,5.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-6.485462853761844,0.0,2.0,5.0,22,True
Reset 5548,1,0.16252177750818997,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,0,"('a', 'b', 1)",8.0,14.0,1.5707963267948966,-9.345687646242904,0.0,2.0,5.0,19,True
Reset 5549,1,0.012370951660271468,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-5.3399323669141605,0.0,2.0,5.0,17,True
Reset 5550,1,-0.11476153839480863,0.0,1,2.0,5.0,0,0,0.0,0.0,0,0.0,0.0,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-5.930181678458426,0.0,2.0,5.0,22,True
Reset 5551,1,-0.10315194294363628,0.0,1,2.0,5.0,0,1,0.003943104490082616,0.0,1,2.0,5.0,1,"('b', 'c', 2)",14.0,-14.0,-1.5707963267948966,-5.7353962927698845,0.0,2.0,5.0,18,True
Reset 5552,1,0.17078586766080206,0.0,0,2.0,5.0,0,1,-0.16718755470617408,0.0,2,2.0,5.5,1,"('a', 'b', 3)",20.0,14.0,1.5707963267948966,-4.730181562754583,0.0,2.0,5.0,22,True
